# This file contains the data of all generations.
# of objectives = 2, # of constraints = 1, # of real_var = 48, # of bits of bin_var = 0
# gen = 1
# end gen = 92
# gen = 93
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
# end gen = 93
# gen = 94
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
# end gen = 94
# gen = 95
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
# end gen = 95
# gen = 96
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
# end gen = 96
# gen = 97
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
# end gen = 97
# gen = 98
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
# end gen = 98
# gen = 99
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
# end gen = 99
# gen = 100
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
   5.171114   0.001486		-138.457242
# end gen = 100
